PROTEIN_U,PROTEIN_V,TOPO,TOPO_L2,STRING,CO_OCCUR
Q0010,Q0017,0.0,0.0,0.641,0.0
Q0010,Q0032,0.0,0.0,0.616,0.0
Q0010,Q0182,0.0,0.0,0.584,0.0
Q0017,Q0032,0.0,0.0,0.673,0.0
Q0017,Q0182,0.0,0.0,0.654,0.0
Q0032,Q0182,0.0,0.0,0.631,0.0
Q0032,YNL182C,0.0,0.0,0.576,0.0
Q0045,Q0080,0.0,0.0,0.0,0.0983213429256595
Q0045,Q0085,0.0,0.0,0.961549113295,0.145969498910675
Q0045,Q0105,0.0,0.0,0.9965431672336,0.0
Q0045,Q0110,0.0,0.0,0.734212,0.0
Q0045,Q0115,0.0,0.0,0.751392,0.0
Q0045,Q0120,0.0,0.0,0.811214062,0.0
Q0045,Q0140,0.0,0.0,0.856345,0.0
Q0045,Q0250,0.0,0.0,0.999982597426745,0.227799227799228
Q0045,Q0275,0.0,0.0,0.999998766333884,0.180048661800487
Q0045,YBL022C,0.0,0.0,0.559,0.0
Q0045,YBL045C,0.0,0.0,0.874684,0.0
Q0045,YBR037C,0.0,0.0,0.679834,0.0
Q0045,YDL044C,0.0,0.0,0.886285,0.0
Q0045,YDL067C,0.0,0.0,0.874,0.0
Q0045,YDR047W,0.0,0.0,0.633088,0.0
Q0045,YDR300C,0.0,0.0,0.583,0.0
Q0045,YDR376W,0.0,0.0,0.612,0.0
Q0045,YEL024W,0.0,0.0,0.598631968,0.0
Q0045,YER141W,0.0,0.0,0.696584,0.0
Q0045,YER154W,0.0,0.0,0.876068092,0.0
Q0045,YGL064C,0.0,0.0,0.909184,0.0
Q0045,YGL143C,0.0,0.0,0.826,0.0
Q0045,YGL187C,0.0,0.0,0.97438752256,0.0
Q0045,YGL191W,0.0,0.0,0.867321256,0.0
Q0045,YGR112W,0.0,0.0,0.972392,0.0
Q0045,YGR222W,0.0,0.0,0.87646,0.0
Q0045,YHR051W,0.0,0.0,0.990050767525,0.0
Q0045,YHR086W,0.0,0.0,0.829,0.0
Q0045,YIL111W,0.0,0.0,0.965405,0.0
Q0045,YIL125W,0.0,0.0,0.516394,0.0
Q0045,YIL157C,0.0,0.0,0.816,0.0
Q0045,YJL062W-A,0.0,0.0,0.965,0.0
Q0045,YJR148W,0.0,0.0,0.520312,0.0
Q0045,YKL216W,0.0,0.0,0.925432,0.0
Q0045,YLR038C,0.0,0.0,0.999854090258,0.0
Q0045,YLR142W,0.0,0.0,0.628,0.0
Q0045,YLR203C,0.0,0.0,0.999295,0.0
Q0045,YLR382C,0.0,0.0,0.678,0.0
Q0045,YLR395C,0.0,0.0,0.965405,0.0
Q0045,YML129C,0.0,0.0,0.998,0.0
Q0045,YMR080C,0.0,0.0,0.848494,0.0
Q0045,YMR256C,0.0,0.0,0.965405,0.0
Q0045,YNL052W,0.0,0.0,0.965405,0.0
Q0045,YOL027C,0.0,0.0,0.558,0.0
Q0045,YOR065W,0.0,0.0,0.60859078,0.0
Q0045,YOR323C,0.0,0.0,0.583,0.0
Q0045,YPL132W,0.0,0.0,0.887038186,0.0
Q0045,YPL172C,0.0,0.0,0.989192114383041,0.0
Q0045,YPL189C-A,0.0,0.0,0.82,0.0
Q0045,YPL252C,0.0,0.0,0.612,0.0
Q0045,YPL262W,0.0,0.0,0.5723,0.0
Q0050,Q0105,0.0,0.0,0.704,0.0
Q0050,YGL122C,0.0,0.0,0.554,0.0
Q0050,YNL206C,0.0,0.0,0.0,0.0625
Q0050,YPR140W,0.0,0.0,0.812,0.0
Q0065,Q0250,0.0,0.0,0.868914293902508,0.0
Q0065,Q0275,0.0,0.0,0.845255077570524,0.0
Q0070,Q0250,0.0,0.0,0.964682554848794,0.0
Q0070,Q0275,0.0,0.0,0.961220161694578,0.0
Q0070,YPL172C,0.0,0.0,0.69415705909,0.0
Q0075,YGL122C,0.0,0.0,0.554,0.0
Q0080,Q0085,0.0,0.0,0.77,0.321212121212121
Q0080,Q0130,0.0,0.0,0.763,0.0
Q0080,Q0250,0.0,0.0,0.0,0.127147766323024
Q0080,Q0275,0.0,0.0,0.0,0.25531914893617
Q0080,YBL099W,0.13276186964783762,0.0,0.999,0.0
Q0080,YBR039W,0.0,0.18709374518460714,0.0,0.0
Q0080,YDR350C,0.0,0.0,0.826,0.0
Q0080,YHR047C,0.0,0.0,0.616,0.0
Q0080,YJR121W,0.13063441099081508,0.0,0.999,0.0
Q0080,YLR148W,0.0,0.0,0.718,0.0
Q0080,YLR203C,0.0,0.0,0.966,0.0
Q0080,YNL178W,0.0,0.0,0.0,0.0578034682080925
Q0080,YPL078C,0.0,0.12298997162010075,0.999,0.0
Q0085,Q0105,0.0,0.0,0.67411,0.0
Q0085,Q0130,0.0,0.0,0.98914454,0.0
Q0085,Q0250,0.0,0.0,0.0,0.182089552238806
Q0085,Q0275,0.0,0.0,0.84377272,0.269430051813472
Q0085,YBL099W,0.5345873936086039,0.0,0.999928832,0.0546448087431694
Q0085,YBR039W,0.0,0.14142210147491918,0.9076168,0.0
Q0085,YBR263W,0.0,0.0,0.533068,0.0
Q0085,YCR106W,0.0,0.0,0.692,0.0
Q0085,YDL004W,0.0,0.0,0.6186876,0.0
Q0085,YDL033C,0.0,0.0,0.546184,0.0
Q0085,YDR298C,0.3885382115932441,0.0,0.989554313008,0.0
Q0085,YDR350C,0.0,0.0,0.927442,0.0
Q0085,YDR377W,0.6693185233848292,0.0,0.890704,0.0
Q0085,YER100W,0.0,0.16712166276950347,0.0,0.0
Q0085,YER141W,0.0,0.0,0.580276,0.0
Q0085,YER154W,0.0,0.0,0.981693184,0.0
Q0085,YFR028C,0.0,0.2459401751038724,0.0,0.0
Q0085,YGL143C,0.0,0.0,0.522,0.0
Q0085,YGL236C,0.0,0.0,0.782666,0.0
Q0085,YHR008C,0.0,0.0,0.512848,0.0
Q0085,YHR128W,0.0,0.0,0.684016,0.0
Q0085,YJR121W,0.5121188909788563,0.0,0.9999584088868,0.0
Q0085,YKL016C,0.667539657663758,0.0,0.821336,0.0
Q0085,YLR058C,0.0,0.0,0.5112,0.0
Q0085,YLR203C,0.0,0.0,0.966,0.0
Q0085,YLR393W,0.0,0.0,0.990304,0.0
Q0085,YLR406C,0.0,0.0,0.654,0.0
Q0085,YML081C-A,0.5711922146840417,0.0,0.816,0.0
Q0085,YML129C,0.0,0.0,0.818,0.0
Q0085,YMR023C,0.0,0.0,0.652,0.0
Q0085,YMR098C,0.0,0.0,0.512,0.0
Q0085,YMR284W,0.0,0.19062939747582242,0.0,0.0
Q0085,YNL178W,0.0,0.0,0.0,0.0726495726495727
Q0085,YOL027C,0.0,0.0,0.698114,0.0
Q0085,YPL078C,0.3640404117691748,0.0,0.99601,0.0
Q0085,YPL204W,0.0,0.13147254628806665,0.0,0.0
Q0085,YPR020W,0.0,0.29927682591040083,0.0,0.0
Q0085,YPR155C,0.0,0.0,0.624,0.0
Q0092,YOR026W,0.0,0.0,0.6,0.0
Q0105,Q0250,0.0,0.0,0.913511163412,0.0
Q0105,Q0275,0.0,0.0,0.8737555842496,0.0
Q0105,YAL046C,0.0,0.0,0.0,0.0526315789473684
Q0105,YBL022C,0.0,0.0,0.52,0.0
Q0105,YBL030C,0.0,0.0,0.823,0.0
Q0105,YBL041W,0.0,0.0,0.0,0.0526315789473684
Q0105,YBL045C,0.0,0.0,0.999858599748,0.0
Q0105,YBR208C,0.0,0.0,0.0,0.0625
Q0105,YBR257W,0.0,0.0,0.0,0.0526315789473684
Q0105,YCR031C,0.0,0.0,0.0,0.0666666666666667
Q0105,YDL033C,0.0,0.0,0.717,0.0
Q0105,YDL044C,0.0,0.0,0.946306,0.0555555555555556
Q0105,YDL069C,0.0,0.0,0.52,0.0
Q0105,YDL075W,0.0,0.0,0.0,0.05
Q0105,YDL166C,0.0,0.0,0.0,0.05
Q0105,YDL219W,0.0,0.0,0.0,0.0909090909090909
Q0105,YDR197W,0.0,0.0,0.52,0.0
Q0105,YDR211W,0.0,0.0,0.0,0.0588235294117647
Q0105,YDR258C,0.0,0.0,0.501696,0.0
Q0105,YDR292C,0.0,0.0,0.0,0.0833333333333333
Q0105,YDR298C,0.0,0.0,0.501307,0.0
Q0105,YDR375C,0.0,0.0,0.976381936,0.0
Q0105,YDR449C,0.0,0.0,0.0,0.0588235294117647
Q0105,YDR493W,0.0,0.0,0.0,0.1
Q0105,YDR529C,0.0,0.0,0.99998048631064,0.0
Q0105,YEL024W,0.0,0.0,0.999999661097098,0.0
Q0105,YEL039C,0.0,0.0,0.9354085,0.0
Q0105,YEL041W,0.0,0.0,0.0,0.111111111111111
Q0105,YER154W,0.0,0.0,0.888320413,0.0
Q0105,YFR033C,0.0,0.0,0.9867114832,0.0
Q0105,YGL063W,0.0,0.0,0.0,0.0769230769230769
Q0105,YGL107C,0.0,0.0,0.0,0.1
Q0105,YGL224C,0.0,0.0,0.0,0.0909090909090909
Q0105,YGL234W,0.0,0.0,0.0,0.0526315789473684
Q0105,YGL236C,0.0,0.0,0.667888,0.0
Q0105,YGR034W,0.0,0.0,0.0,0.0769230769230769
Q0105,YGR094W,0.0,0.0,0.0,0.0526315789473684
Q0105,YGR174C,0.0,0.0,0.812,0.0555555555555556
Q0105,YGR183C,0.0,0.0,0.9812,0.0526315789473684
Q0105,YHL038C,0.0,0.0,0.98368,0.0
Q0105,YHL046C,0.0,0.0,0.0,0.142857142857143
Q0105,YHR001W,0.0,0.0,0.0,0.0714285714285714
Q0105,YHR001W-A,0.0,0.0,0.812,0.0714285714285714
Q0105,YHR044C,0.0,0.0,0.0,0.0833333333333333
Q0105,YHR086W,0.0,0.0,0.829,0.0
Q0105,YHR203C,0.0,0.0,0.0,0.0714285714285714
Q0105,YJL166W,0.0,0.0,0.999812,0.0
Q0105,YJL209W,0.0,0.0,0.91648,0.0
Q0105,YJL213W,0.0,0.0,0.0,0.125
Q0105,YJR014W,0.0,0.0,0.0,0.142857142857143
Q0105,YJR024C,0.0,0.0,0.0,0.0833333333333333
Q0105,YJR048W,0.0,0.0,0.984743,0.0
Q0105,YJR145C,0.0,0.0,0.0,0.0526315789473684
Q0105,YKL087C,0.0,0.0,0.52,0.0
Q0105,YKL208W,0.0,0.0,0.735,0.0
Q0105,YLL041C,0.0,0.0,0.66735154,0.0
Q0105,YLR017W,0.0,0.0,0.57,0.0
Q0105,YLR077W,0.0,0.0,0.0,0.111111111111111
Q0105,YLR132C,0.0,0.0,0.0,0.125
Q0105,YLR203C,0.0,0.0,0.964,0.0
Q0105,YLR359W,0.0,0.0,0.0,0.0555555555555556
Q0105,YLR382C,0.0,0.0,0.63644,0.0
Q0105,YML092C,0.0,0.0,0.0,0.0588235294117647
Q0105,YML129C,0.0,0.0,0.818,0.0
Q0105,YMR009W,0.0,0.0,0.0,0.0625
Q0105,YMR080C,0.0,0.0,0.829,0.0
Q0105,YMR084W,0.0,0.0,0.0,0.142857142857143
Q0105,YMR130W,0.0,0.0,0.0,0.125
Q0105,YMR217W,0.0,0.0,0.0,0.0769230769230769
Q0105,YOL027C,0.0,0.0,0.592476,0.0
Q0105,YOL114C,0.0,0.0,0.0,0.142857142857143
Q0105,YOR017W,0.0,0.0,0.826,0.0
Q0105,YOR054C,0.0,0.0,0.0,0.0833333333333333
Q0105,YOR065W,0.0,0.0,0.999999084485626,0.0
Q0105,YOR093C,0.0,0.0,0.0,0.111111111111111
Q0105,YOR111W,0.0,0.0,0.0,0.142857142857143
Q0105,YPL003W,0.0,0.0,0.0,0.1
Q0105,YPL160W,0.0,0.0,0.0,0.0833333333333333
Q0105,YPL215W,0.0,0.0,0.817452,0.0588235294117647
Q0105,YPR191W,0.0,0.0,0.9812,0.0
Q0110,Q0115,0.0,0.0,0.9961297,0.166666666666667
Q0110,Q0120,0.0,0.0,0.994578825,0.111111111111111
Q0110,YBL045C,0.0,0.0,0.54216,0.0
Q0110,YDL069C,0.0,0.0,0.681,0.0
Q0110,YDR034W-B,0.0,0.0,0.0,0.0526315789473684
Q0110,YDR197W,0.0,0.0,0.681,0.0
Q0110,YDR375C,0.0,0.0,0.528,0.0
Q0110,YDR529C,0.0,0.0,0.619613312,0.0
Q0110,YEL024W,0.0,0.0,0.824883383181345,0.0
Q0110,YFR033C,0.0,0.0,0.541688,0.0
Q0110,YGR037C,0.0,0.0,0.759,0.0
Q0110,YGR174C,0.0,0.0,0.528,0.0
Q0110,YGR183C,0.0,0.0,0.528,0.0
Q0110,YHL038C,0.0,0.0,0.681,0.0
Q0110,YHR001W-A,0.0,0.0,0.528,0.0
Q0110,YHR138C,0.0,0.0,0.0,0.05
Q0110,YJL166W,0.0,0.0,0.528,0.0
Q0110,YJL209W,0.0,0.0,0.681,0.0
Q0110,YKL208W,0.0,0.0,0.681,0.0
Q0110,YKR011C,0.0,0.0,0.0,0.0526315789473684
Q0110,YMR080C,0.0,0.0,0.824,0.0
Q0110,YOR065W,0.0,0.0,0.74291626573264,0.0
Q0110,YPL215W,0.0,0.0,0.528,0.0
Q0110,YPR191W,0.0,0.0,0.528,0.0
Q0115,Q0120,0.0,0.0,0.9942278,0.285714285714286
Q0115,YBL041W,0.0,0.0,0.0,0.05
Q0115,YBL045C,0.0,0.0,0.542632,0.0
Q0115,YBR062C,0.0,0.0,0.0,0.0909090909090909
Q0115,YBR249C,0.0,0.0,0.0,0.0526315789473684
Q0115,YDL021W,0.0,0.0,0.0,0.0714285714285714
Q0115,YDL069C,0.0,0.0,0.681,0.0
Q0115,YDR034W-B,0.0,0.0,0.0,0.125
Q0115,YDR035W,0.0,0.0,0.0,0.0526315789473684
Q0115,YDR197W,0.0,0.0,0.681,0.0
Q0115,YDR210W,0.0,0.0,0.0,0.0833333333333333
Q0115,YDR316W,0.0,0.0,0.0,0.05
Q0115,YDR375C,0.0,0.0,0.528,0.0
Q0115,YDR515W,0.0,0.0,0.0,0.0526315789473684
Q0115,YDR529C,0.0,0.0,0.620059352,0.0
Q0115,YEL024W,0.0,0.0,0.829306933136687,0.0
Q0115,YER059W,0.0,0.0,0.0,0.0625
Q0115,YER137C,0.0,0.0,0.0,0.1
Q0115,YFR033C,0.0,0.0,0.541216,0.0
Q0115,YGL122C,0.0,0.0,0.554,0.0
Q0115,YGL157W,0.0,0.0,0.0,0.0526315789473684
Q0115,YGR035C,0.0,0.0,0.0,0.0769230769230769
Q0115,YGR174C,0.0,0.0,0.528,0.0
Q0115,YGR183C,0.0,0.0,0.528,0.0
Q0115,YHL030W,0.0,0.0,0.0,0.0588235294117647
Q0115,YHL038C,0.0,0.0,0.681,0.0
Q0115,YHR001W-A,0.0,0.0,0.528,0.0
Q0115,YHR138C,0.0,0.0,0.0,0.111111111111111
Q0115,YIR021W,0.0,0.0,0.993,0.0
Q0115,YJL166W,0.0,0.0,0.528,0.0
Q0115,YJL209W,0.0,0.0,0.681,0.0
Q0115,YKL208W,0.0,0.0,0.681,0.0
Q0115,YKR011C,0.0,0.0,0.0,0.125
Q0115,YLL056C,0.0,0.0,0.0,0.1
Q0115,YLR089C,0.0,0.0,0.0,0.0588235294117647
Q0115,YLR099C,0.0,0.0,0.0,0.0714285714285714
Q0115,YML125C,0.0,0.0,0.0,0.0769230769230769
Q0115,YMR102C,0.0,0.0,0.0,0.1
Q0115,YNL155W,0.0,0.0,0.0,0.0909090909090909
Q0115,YOR009W,0.0,0.0,0.0,0.0666666666666667
Q0115,YOR049C,0.0,0.0,0.0,0.05
Q0115,YOR052C,0.0,0.0,0.0,0.0833333333333333
Q0115,YOR065W,0.0,0.0,0.7498609898482,0.0
Q0115,YOR273C,0.0,0.0,0.0,0.0526315789473684
Q0115,YOR306C,0.0,0.0,0.0,0.0666666666666667
Q0115,YPL156C,0.0,0.0,0.0,0.0625
Q0115,YPL215W,0.0,0.0,0.528,0.0
Q0115,YPL219W,0.0,0.0,0.0,0.0769230769230769
Q0115,YPR191W,0.0,0.0,0.528,0.0
Q0120,YDL044C,0.0,0.0,0.824,0.0
Q0120,YDL069C,0.0,0.0,0.585,0.0
Q0120,YDR197W,0.0,0.0,0.585,0.0
Q0120,YDR529C,0.0,0.0,0.554498272,0.0
Q0120,YEL024W,0.0,0.0,0.860966543573342,0.0
Q0120,YGL122C,0.0,0.0,0.554,0.0
Q0120,YHL038C,0.0,0.0,0.585,0.0
Q0120,YIL177C,0.0,0.0,0.528,0.0
Q0120,YIL177W-A,0.0,0.0,0.528,0.0
Q0120,YJL209W,0.0,0.0,0.585,0.0
Q0120,YJL225C,0.0,0.0,0.528,0.0
Q0120,YJL225W-A,0.0,0.0,0.528,0.0
Q0120,YKL208W,0.0,0.0,0.585,0.0
Q0120,YLR382C,0.0,0.0,0.99966085,0.0
Q0120,YOR065W,0.0,0.0,0.75747340852864,0.0
Q0120,YPL160W,0.0,0.0,0.99677,0.0
Q0130,Q0140,0.0,0.0,0.587,0.0
Q0130,Q0250,0.0,0.0,0.566274,0.0
Q0130,Q0275,0.0,0.0,0.757,0.0
Q0130,YAL039C,0.0,0.0,0.0,0.0512820512820513
Q0130,YBL049W,0.0,0.0,0.0,0.0689655172413793
Q0130,YBL099W,0.13276186964783762,0.0,0.999920781182656,0.0
Q0130,YBR039W,0.0,0.18709374518460714,0.990194523424,0.0
Q0130,YBR230C,0.0,0.0,0.0,0.0645161290322581
Q0130,YCR024C,0.0,0.0,0.0,0.0606060606060606
Q0130,YDL004W,0.0,0.0,0.9688369408,0.0
Q0130,YDL044C,0.0,0.0,0.0,0.0588235294117647
Q0130,YDL130W,0.0,0.0,0.0,0.0606060606060606
Q0130,YDL130W-A,0.0,0.0,0.0,0.0606060606060606
Q0130,YDR019C,0.0,0.0,0.0,0.0666666666666667
Q0130,YDR070C,0.0,0.0,0.0,0.115384615384615
Q0130,YDR231C,0.0,0.0,0.0,0.0645161290322581
Q0130,YDR298C,0.0,0.0,0.909003136,0.0
Q0130,YDR332W,0.0,0.0,0.0,0.0606060606060606
Q0130,YDR379C-A,0.0,0.0,0.0,0.08
Q0130,YDR487C,0.0,0.0,0.521,0.0
Q0130,YEL039C,0.0,0.0,0.0,0.0612244897959184
Q0130,YER042W,0.0,0.0,0.5,0.0
Q0130,YER141W,0.0,0.0,0.638716,0.0
Q0130,YER154W,0.0,0.0,0.986928,0.0
Q0130,YFR017C,0.0,0.0,0.0,0.0714285714285714
Q0130,YGL031C,0.0,0.0,0.0,0.0645161290322581
Q0130,YGL121C,0.0,0.0,0.0,0.0588235294117647
Q0130,YGR244C,0.0,0.0,0.0,0.0789473684210526
Q0130,YGR248W,0.0,0.0,0.0,0.05
Q0130,YHL021C,0.0,0.0,0.0,0.0967741935483871
Q0130,YHR001W-A,0.0,0.0,0.0,0.0666666666666667
Q0130,YHR011W,0.0,0.0,0.0,0.0689655172413793
Q0130,YHR026W,0.0,0.0,0.53,0.0
Q0130,YHR087W,0.0,0.0,0.0,0.0689655172413793
Q0130,YIL114C,0.0,0.0,0.0,0.0606060606060606
Q0130,YIL136W,0.0,0.0,0.0,0.0731707317073171
Q0130,YIR021W,0.0,0.0,0.0,0.0857142857142857
Q0130,YJL046W,0.0,0.0,0.0,0.107142857142857
Q0130,YJR008W,0.0,0.0,0.0,0.0740740740740741
Q0130,YJR045C,0.0,0.0,0.828,0.0
Q0130,YJR121W,0.13063441099081508,0.0,0.999913034240224,0.0
Q0130,YJR144W,0.0,0.0,0.0,0.0571428571428571
Q0130,YKL151C,0.0,0.0,0.0,0.0833333333333333
Q0130,YLR203C,0.0,0.0,0.966,0.0689655172413793
Q0130,YLR327C,0.0,0.0,0.0,0.09375
Q0130,YLR393W,0.0,0.0,0.521,0.0
Q0130,YLR406C,0.0,0.0,0.0,0.0769230769230769
Q0130,YML007W,0.0,0.0,0.566,0.0
Q0130,YML056C,0.0,0.0,0.0,0.0588235294117647
Q0130,YML100W,0.0,0.0,0.0,0.06
Q0130,YML128C,0.0,0.0,0.0,0.0576923076923077
Q0130,YMR030W,0.0,0.0,0.512,0.0
Q0130,YMR064W,0.0,0.0,0.0,0.0689655172413793
Q0130,YMR098C,0.0,0.0,0.895,0.0
Q0130,YMR169C,0.0,0.0,0.0,0.05
Q0130,YMR189W,0.0,0.0,0.0,0.0625
Q0130,YMR242C,0.0,0.0,0.0,0.0555555555555556
Q0130,YMR282C,0.0,0.0,0.943,0.193548387096774
Q0130,YNL015W,0.0,0.0,0.0,0.0606060606060606
Q0130,YNL160W,0.0,0.0,0.0,0.0810810810810811
Q0130,YNL169C,0.0,0.0,0.601,0.0
Q0130,YNL185C,0.0,0.0,0.0,0.0625
Q0130,YNL237W,0.0,0.0,0.0,0.08
Q0130,YNL301C,0.0,0.0,0.0,0.0689655172413793
Q0130,YNR037C,0.0,0.0,0.0,0.0689655172413793
Q0130,YOL027C,0.0,0.0,0.558,0.0
Q0130,YOL052C-A,0.0,0.0,0.0,0.0701754385964912
Q0130,YOL095C,0.0,0.0,0.0,0.0666666666666667
Q0130,YOR173W,0.0,0.0,0.0,0.0769230769230769
Q0130,YOR187W,0.0,0.0,0.0,0.0645161290322581
Q0130,YOR205C,0.0,0.0,0.0,0.0833333333333333
Q0130,YOR305W,0.0,0.0,0.0,0.08
Q0130,YOR338W,0.0,0.0,0.0,0.0769230769230769
Q0130,YOR374W,0.0,0.0,0.0,0.0666666666666667
Q0130,YPL078C,0.0,0.12298997162010075,0.999101492,0.0
Q0130,YPL186C,0.0,0.0,0.0,0.0869565217391304
Q0130,YPL271W,0.0,0.0,0.9,0.0
Q0130,YPR047W,0.0,0.0,0.0,0.0606060606060606
Q0130,YPR160W,0.0,0.0,0.0,0.0526315789473684
Q0140,Q0275,0.0,0.0,0.662,0.0
Q0140,YBL049W,0.0,0.0,0.0,0.05
Q0140,YBL090W,0.0,0.0,0.944,0.0
Q0140,YBR146W,0.0,0.0,0.944,0.0697674418604651
Q0140,YBR185C,0.0,0.0,0.0,0.0638297872340425
Q0140,YBR251W,0.0,0.0,0.944,0.0
Q0140,YDL045W-A,0.0,0.0,0.944,0.0
Q0140,YDR036C,0.0,0.0,0.944,0.0
Q0140,YDR041W,0.0,0.0,0.944,0.0512820512820513
Q0140,YDR115W,0.0,0.0,0.0,0.0540540540540541
Q0140,YDR175C,0.0,0.0,0.944,0.0
Q0140,YDR337W,0.0,0.0,0.944,0.0666666666666667
Q0140,YDR347W,0.0,0.0,0.944,0.0
Q0140,YDR476C,0.0,0.0,0.0,0.0571428571428571
Q0140,YDR494W,0.0,0.0,0.0,0.05
Q0140,YER050C,0.0,0.0,0.944,0.0
Q0140,YER131W,0.0,0.0,0.0,0.0512820512820513
Q0140,YER154W,0.0,0.0,0.829,0.0
Q0140,YFR049W,0.0,0.0,0.944,0.0
Q0140,YGL122C,0.0,0.0,0.554,0.0
Q0140,YGL129C,0.0,0.0,0.944,0.0
Q0140,YGR084C,0.0,0.0,0.944,0.0
Q0140,YGR118W,0.0,0.0,0.0,0.05
Q0140,YGR165W,0.0,0.0,0.944,0.0
Q0140,YGR215W,0.0,0.0,0.944,0.0526315789473684
Q0140,YGR220C,0.0,0.0,0.0,0.0869565217391304
Q0140,YHL004W,0.0,0.0,0.975,0.0
Q0140,YHR075C,0.0,0.0,0.944,0.0
Q0140,YIL022W,0.0,0.0,0.0,0.0533333333333333
Q0140,YIL069C,0.0,0.0,0.0,0.05
Q0140,YIL093C,0.0,0.0,0.944,0.0
Q0140,YJL014W,0.0,0.0,0.562,0.0
Q0140,YJR008W,0.0,0.0,0.0,0.0526315789473684
Q0140,YJR045C,0.0,0.0,0.828,0.0
Q0140,YJR101W,0.0,0.0,0.944,0.0571428571428571
Q0140,YJR113C,0.0,0.0,0.944,0.0
Q0140,YKL003C,0.0,0.0,0.944,0.0
Q0140,YKL155C,0.0,0.0,0.989,0.0
Q0140,YKL170W,0.0,0.0,0.0,0.05
Q0140,YKR057W,0.0,0.0,0.0,0.0540540540540541
Q0140,YKR067W,0.0,0.0,0.0,0.0576923076923077
Q0140,YLR048W,0.0,0.0,0.0,0.05
Q0140,YML073C,0.0,0.0,0.0,0.0512820512820513
Q0140,YMR143W,0.0,0.0,0.0,0.05
Q0140,YMR158W,0.0,0.0,0.944,0.0
Q0140,YMR188C,0.0,0.0,0.944,0.0
Q0140,YMR193W,0.0,0.0,0.0,0.0714285714285714
Q0140,YNL081C,0.0,0.0,0.944,0.0
Q0140,YNL096C,0.0,0.0,0.0,0.05
Q0140,YNL137C,0.0,0.0,0.944,0.0
Q0140,YNL281W,0.0,0.0,0.0,0.0512820512820513
Q0140,YNL306W,0.0,0.0,0.944,0.0526315789473684
Q0140,YNR036C,0.0,0.0,0.944,0.0
Q0140,YNR037C,0.0,0.0,0.944,0.0
Q0140,YOL027C,0.0,0.0,0.558,0.0
Q0140,YOL121C,0.0,0.0,0.0,0.05
Q0140,YOR021C,0.0,0.0,0.0,0.0512820512820513
Q0140,YOR158W,0.0,0.0,0.96892,0.05
Q0140,YOR232W,0.0,0.0,0.0,0.0508474576271186
Q0140,YPL013C,0.0,0.0,0.944,0.0
Q0140,YPL029W,0.0,0.0,0.925728,0.0
Q0140,YPL118W,0.0,0.0,0.944,0.0
Q0140,YPR024W,0.0,0.0,0.0,0.0512820512820513
Q0140,YPR125W,0.0,0.0,0.558,0.0555555555555556
Q0140,YPR166C,0.0,0.0,0.955816,0.0
Q0143,Q0182,0.0,0.0,0.631,0.0
Q0160,YAR007C,0.0,0.0,0.726,0.0
Q0160,YBL075C,0.0,0.0,0.824,0.0
Q0160,YBR114W,0.0,0.0,0.726,0.0
Q0160,YDR311W,0.0,0.0,0.77,0.0
Q0160,YDR460W,0.0,0.0,0.77,0.0
Q0160,YER162C,0.0,0.0,0.731,0.0
Q0160,YER171W,0.0,0.0,0.77,0.0
Q0160,YGR154C,0.0,0.0,0.567,0.0
Q0160,YGR258C,0.0,0.0,0.751,0.0
Q0160,YIL128W,0.0,0.0,0.751,0.0
Q0160,YIL143C,0.0,0.0,0.756,0.0
Q0160,YJL173C,0.0,0.0,0.731,0.0
Q0160,YJR052W,0.0,0.0,0.731,0.0
Q0160,YLR005W,0.0,0.0,0.77,0.0
Q0160,YML095C,0.0,0.0,0.767,0.0
Q0160,YMR201C,0.0,0.0,0.745,0.0
Q0160,YMR224C,0.0,0.0,0.551,0.0
Q0160,YNL312W,0.0,0.0,0.726,0.0
Q0160,YPL022W,0.0,0.0,0.745,0.0
Q0160,YPL122C,0.0,0.0,0.77,0.0
Q0182,YEL051W,0.0,0.0,0.584,0.0
Q0182,YMR233W,0.0,0.0,0.631,0.0
Q0250,Q0275,0.0,0.0,0.999907626896428,0.232638888888889
Q0250,YBL030C,0.0,0.0,0.966645,0.0
Q0250,YBL045C,0.0,0.0,0.965,0.0
Q0250,YBL090W,0.0,0.0,0.829,0.0
Q0250,YBR024W,0.1589395874496104,0.0,0.962126464,0.0
Q0250,YBR037C,0.1589395874496104,0.0,0.9951873,0.0
Q0250,YBR122C,0.0,0.0,0.826,0.0
Q0250,YDL067C,0.0,0.0,0.813,0.0
Q0250,YDL107W,0.0,0.0,0.9097,0.0
Q0250,YDR231C,0.0,0.0,0.9076,0.0
Q0250,YDR494W,0.0,0.0,0.826,0.0
Q0250,YEL024W,0.0,0.0,0.60705316,0.0
Q0250,YEL047C,0.0,0.0,0.643,0.0
Q0250,YEL059C-A,0.0,0.0,0.747,0.0
Q0250,YER153C,0.0,0.0,0.829,0.0
Q0250,YER154W,0.0,0.0,0.99800875,0.0
Q0250,YGL143C,0.0,0.0,0.826,0.0
Q0250,YGL187C,0.0,0.0,0.9276986566,0.0
Q0250,YGL191W,0.0,0.0,0.874437167,0.0
Q0250,YGR062C,0.0,0.0,0.9097,0.0
Q0250,YGR112W,0.0,0.0,0.87363424,0.0
Q0250,YGR132C,0.0,0.0,0.841312,0.0
