YMR112C,YNR010W
YBR167C,YIR015W
YHR059W,YIL093C
YGR215W,YJR101W
YBR146W,YBR251W
YMR158W,YNR036C
YHR058C,YNR010W
YCR071C,YNL252C
YDL209C,YMR213W
YJR101W,YPL013C
YCR081W,YPR070W
YBR251W,YGL129C
YDR337W,YMR158W
YGR215W,YNR036C
YMR188C,YPL013C
YDR337W,YGR165W
YBR122C,YDR116C
YDR347W,YNL306W
YNL236W,YPR070W
YMR158W,YPL118W
YDR175C,YNR036C
YDR260C,YOR249C
YCR081W,YDR308C
YBL041W,YER094C
YBL038W,YKR085C
YDR041W,YGR165W
YHR165C,YKL173W
YIR015W,YLR145W
YHR059W,YJR113C
YDR175C,YNL137C
YCR071C,YKL167C
YDR347W,YNR036C
YMR024W,YNL252C
YBL090W,YGR084C
YDR296W,YLR439W
YPL151C,YPR101W
YBR193C,YHR058C
YCR071C,YDR237W
YDR337W,YNR036C
YNR010W,YPR168W
YNL236W,YPR168W
YMR158W,YPL013C
YBR251W,YPL118W
YBR251W,YDR041W
YMR193W,YNL252C
YIR025W,YLR127C
YMR188C,YNR036C
YDR296W,YNL005C
YCR071C,YMR024W
YGR034W,YMR194W
YDR175C,YPL013C
YNL137C,YOR158W
YML049C,YMR288W
YDR308C,YMR112C
YDR322W,YKR085C
YGR165W,YKL155C
YHR148W,YLR129W
YNL306W,YPL013C
YDR116C,YML025C
YBR193C,YNR010W
YGL025C,YHR058C
YHR148W,YIL019W
YHR059W,YNR036C
YDR175C,YGR215W
YNL005C,YNL252C
YBR251W,YDR175C
YFR036W,YIR025W
YBR146W,YMR158W
YDR175C,YHR059W
YKL167C,YLR439W
YGL129C,YGR165W
YBR251W,YKL155C
YGL240W,YIR025W
YBL090W,YNR036C
YCR046C,YMR024W
YJR113C,YMR158W
YBR251W,YMR188C
YLR439W,YML025C
YMR158W,YMR188C
YDR308C,YPR070W
YGL240W,YLR127C
YDR118W,YDR260C
YDR443C,YGL151W
YLL036C,YPL213W
YDR296W,YDR322W
YBR167C,YLR145W
YJR101W,YMR158W
YDR175C,YGR084C
YGR084C,YOR158W
YGR084C,YPL013C
YKR006C,YLR312W-A
YMR213W,YPL151C
YCR081W,YNL236W
YBR122C,YCR046C
YBR122C,YKR085C
YMR188C,YNL137C
YDR443C,YPR168W
YNL306W,YNR036C
YER094C,YFR050C
YGR165W,YMR158W
YMR024W,YNL005C
YGR165W,YPL118W
YDR322W,YML025C
YNR036C,YPL013C
YDR471W,YGR085C
YGR215W,YJR113C
YKR085C,YLR439W
YNR010W,YPR070W
YGR084C,YNL306W
YOR158W,YPL013C
YBL090W,YMR158W
YNL137C,YNL306W
YDR116C,YDR296W
YCR081W,YGL025C
YDR308C,YHR058C
YGL025C,YNR010W
YBR193C,YPR168W
YBR122C,YDR462W
YMR158W,YNL137C
YBL090W,YNL137C
YDR443C,YMR112C
YGR215W,YNL306W
YHR058C,YNL236W
YBR146W,YGR165W
YIR025W,YOR249C
YFR036W,YGL240W
YLR117C,YMR213W
YDR118W,YLR127C
YCR046C,YCR071C
YGR215W,YMR188C
YBR122C,YKL167C
YJR113C,YNL137C
YDR308C,YGL151W
YJR113C,YPL013C
YBR167C,YNL221C
YGR165W,YNL137C
YKR085C,YMR024W
YDR237W,YKR085C
YKR006C,YML025C
YBL038W,YNL252C
YDL136W,YGR034W
YIL093C,YPL013C
YDR175C,YMR158W
YBL038W,YDR237W
YIL093C,YMR158W
YMR158W,YNL306W
YCR046C,YNL005C
YBR257W,YNL221C
YBL090W,YGR215W
YER094C,YJL001W
YDR116C,YMR193W
YDR462W,YKR085C
YDR116C,YKR085C
YGR165W,YJR101W
YBR251W,YJR101W
YDR237W,YML025C
YHR059W,YPL118W
YDR473C,YGR091W
YIL093C,YNL137C
YDR378C,YNL147W
YGR215W,YIL093C
YBL090W,YPL013C
YGR215W,YNL137C
YKL167C,YML025C
YBR122C,YNL005C
YGR055W,YKL051W
YDR118W,YFR036W
YGR165W,YMR188C
YGR165W,YNL306W
YGR034W,YJL177W
YBR251W,YDR337W
YGR084C,YGR215W
YDR407C,YML077W
YDR116C,YKR006C
YDR237W,YKL167C
YBR193C,YGL151W
YDL008W,YDR260C
YBR146W,YHR059W
YCR046C,YMR193W
YDR347W,YNL137C
YKR085C,YLR312W-A
YAL033W,YBR257W
YMR112C,YNL236W
YGR084C,YNL137C
YNL137C,YNR036C
YHR059W,YJR101W
YBL038W,YCR071C
YBR193C,YGL025C
YGR074W,YLR275W
YAL033W,YBR167C
YDR347W,YMR158W
YDR260C,YLR102C
YKR006C,YLR439W
YGL025C,YPR070W
YDL030W,YML049C
YBL041W,YJL001W
YBR251W,YNL306W
YCR081W,YPL042C
YLR186W,YPR144C
YGR165W,YJR113C
YHR058C,YOL135C
YBL038W,YCR046C
YBL027W,YGR034W
YBR251W,YOR158W
YCL028W,YMR112C
YLR127C,YOR249C
YCR046C,YDR296W
YIR015W,YNL221C
YGR085C,YNL069C
YBL093C,YMR112C
YHR058C,YOR174W
YDR296W,YNL252C
YDR322W,YKL167C
YBL090W,YGR165W
YHR058C,YLR071C
YDL008W,YLR127C
YDR347W,YGR215W
YHR059W,YOR158W
YAL005C,YDL229W
YKL173W,YPL213W
YDR347W,YGR165W
YFR036W,YOR249C
YDR237W,YKR006C
YBR193C,YCR081W
YBL090W,YBR251W
YBR251W,YIL093C
YKL144C,YNL151C
YGR165W,YIL093C
YBR122C,YMR024W
YHR041C,YHR058C
YDR471W,YML073C
YDR443C,YPR070W
YDR118W,YIR025W
YDR462W,YNL252C
YDR324C,YPL126W
YGR215W,YMR158W
YGL240W,YOR249C
YBL041W,YFR050C
YDL087C,YGR013W
YGL151W,YNR010W
YBR251W,YPL013C
YCR071C,YGR220C
YBR193C,YPR070W
YAL033W,YIR015W
YMR093W,YPL126W
YLR102C,YLR127C
YDL008W,YFR036W
YCR081W,YNR010W
YGL129C,YHR059W
YGL025C,YGL151W
YHR148W,YMR093W
YDR443C,YNL236W
YDL083C,YGR085C
YDR443C,YPL042C
YDR322W,YMR193W
YDR308C,YNR010W
YCR052W,YML127W
YBL027W,YNL096C
YDR322W,YKR006C
YDR116C,YKL167C
YGR085C,YML073C
YDR347W,YPL013C
YGR215W,YNR037C
YBL090W,YHR059W
YFR036W,YHR166C
YBR119W,YHR086W
YLR312W-A,YMR193W
YOL135C,YPR070W
YKL167C,YNL252C
YFR036W,YLR102C
YDR471W,YGR034W
YBL038W,YDR462W
YDR347W,YHR059W
YDR260C,YNL172W
YLR145W,YNL221C
YHR148W,YPL126W
YKL167C,YLR312W-A
YBR122C,YKR006C
YDR407C,YMR218C
YBL018C,YBR257W
YDL030W,YMR240C
YDR237W,YMR193W
YBR251W,YJR113C
YGR220C,YLR439W
YKR025W,YNL151C
YBL027W,YDL136W
YDR246W,YDR472W
YCR071C,YNL005C
YCR071C,YDR462W
YLR439W,YMR193W
YHR041C,YNR010W
YBL018C,YBR167C
YML073C,YNL069C
YLR071C,YPR070W
YDL150W,YNL151C
YDR246W,YML077W
YDR449C,YHR148W
YJL011C,YNL151C
YHR148W,YPR144C
YDR443C,YHR058C
YBR251W,YNR036C
YKL167C,YMR024W
YBR257W,YGR030C
YDL008W,YIR025W
YBR257W,YHR062C
YLR127C,YNL172W
YGL025C,YOR174W
YNR010W,YOL135C
YDL150W,YKL144C
YDR118W,YGL240W
YOR174W,YPR168W
YCR046C,YDR462W
YBR167C,YHR062C
YLR117C,YPR101W
YDR462W,YLR439W
YDR322W,YDR462W
YDL083C,YDR471W
YJL063C,YNL252C
YOL127W,YOR063W
YJL011C,YKL144C
YML077W,YMR218C
YDR260C,YHR166C
YDR308C,YNL236W
YDL209C,YPL151C
YBL027W,YBR181C
YGL151W,YLR071C
YDR041W,YHR059W
YKR006C,YNL252C
YLR071C,YNR010W
YBR251W,YGR084C
YMR112C,YOL135C
YBR251W,YDR347W
YDR237W,YGR220C
YDR116C,YGR220C
YDL098C,YDR473C
YGR074W,YLR147C
YLR129W,YMR093W
YGR220C,YNL252C
YOL027C,YPR125W
YDR471W,YNL069C
YJL063C,YKL167C
YML025C,YMR193W
YDR449C,YLR186W
YFR036W,YNL172W
YBL038W,YKL167C
YBR122C,YGR220C
YGL025C,YOL135C
YBR146W,YER050C
YBL027W,YDR471W
YML049C,YPL213W
YBL038W,YLR439W
YCR071C,YJL063C
YKR006C,YMR024W
YIR025W,YLR102C
YBL018C,YIR015W
YDR296W,YMR024W
YKL197C,YNL329C
YDL229W,YLL024C
YDR449C,YLR129W
YBL093C,YPR168W
YKL173W,YLL036C
YER050C,YOR158W
YGR165W,YNR036C
YER050C,YJR101W
YHR059W,YNL306W
YDR041W,YER050C
YNR010W,YOR174W
YDL075W,YGR034W
YLR448W,YNL069C
YBL038W,YBR122C
YBR251W,YGR215W
YBR193C,YHR041C
YDR337W,YHR059W
YGR030C,YIR015W
YBR167C,YGR030C
YDR447C,YER074W
YGL011C,YGR253C
YML025C,YMR024W
YDL136W,YMR194W
YDL005C,YMR112C
YDR471W,YHL001W
YCR046C,YJL063C
YCR046C,YML025C
YCL028W,YCR081W
YLR448W,YMR194W
YCR031C,YGR085C
YDR447C,YGR085C
YLR186W,YMR093W
YBL038W,YDR322W
YLR129W,YPL126W
YOL135C,YPR168W
YBL018C,YLR145W
YLR071C,YPR168W
YHR148W,YJR002W
YKR006C,YMR193W
YDR471W,YLR448W
YDR308C,YDR443C
YDR473C,YPR082C
YBR122C,YDR296W
YDR322W,YJL063C
YDR246W,YOR115C
YKL173W,YML049C
YDR322W,YGR220C
YGL077C,YKL051W
YCL028W,YPR168W
YDR471W,YMR194W
YBR193C,YOL135C
YFR050C,YJL001W
YDR472W,YML077W
YDR407C,YDR472W
YGR085C,YMR194W
YDR473C,YPR178W
YOR174W,YPR070W
YMR240C,YMR288W
YCR071C,YLR312W-A
YKR085C,YNL005C
YLR117C,YPL151C
YNL236W,YNR010W
YDR324C,YLR129W
YBR251W,YNL137C
YDL005C,YGL025C
YHR081W,YOL142W
YER050C,YKL155C
YER029C,YKL173W
YLR186W,YPL217C
YHR062C,YIR015W
YCR046C,YKL167C
YBR193C,YDR308C
YGL111W,YHR088W
YLR275W,YPR182W
YLR186W,YPL126W
YER050C,YGL129C
YGL151W,YOL135C
YER151C,YNR051C
YBL038W,YKR006C
YBR055C,YDR473C
YML025C,YNL252C
YDR175C,YER050C
YDL008W,YGL240W
YBR254C,YML077W
YHR062C,YLR145W
YGR135W,YOR157C
YGL025C,YHR041C
YDL030W,YMR288W
YDR118W,YOR249C
YDR308C,YOR174W
YDR471W,YGL103W
YDR237W,YDR462W
YHL001W,YJL177W
YHR059W,YKL155C
YDR118W,YLR102C
YGR215W,YHR059W
YBL093C,YNR010W
YDL209C,YLR117C
YDL136W,YDR471W
YLR275W,YOR308C
YDR471W,YJL177W
YJL177W,YMR194W
YCR071C,YML025C
YGL151W,YOR174W
YDL008W,YOR249C
YCR071C,YDR296W
YGR034W,YGR085C
YGL240W,YLR102C
YCR081W,YLR071C
YDL008W,YDR118W
YIR025W,YNL172W
YKL173W,YLR275W
YGL004C,YGR232W
YOR210W,YOR224C
YDL150W,YJL011C
YER050C,YMR158W
YBL038W,YDR296W
YHR041C,YMR112C
YER050C,YNL137C
YML049C,YMR240C
YAL033W,YLR145W
YCR081W,YOR174W
YLR129W,YPR144C
YDR462W,YOR150W
YPL042C,YPR168W
YDR246W,YDR407C
YCL028W,YGL151W
YLR071C,YNL236W
YDR337W,YER050C
YCR081W,YOL135C
YCR071C,YMR193W
YDR449C,YMR093W
YBL093C,YCR081W
YJL063C,YKR006C
YBL038W,YDR116C
YGR135W,YGR253C
YHR069C,YNL232W
YBL093C,YBR193C
YMR231W,YPL045W
YDL098C,YPR082C
YDR296W,YML025C
YGL025C,YNL236W
YIL019W,YLR186W
YDR404C,YJL140W
YGR034W,YLR448W
YHR058C,YPL042C
YMR188C,YNR037C
YGL151W,YPL042C
YDR064W,YOR096W
YMR112C,YOR174W
YAL033W,YNL221C
YCR046C,YKR006C
YKR085C,YMR193W
YER029C,YLR275W
YDR462W,YMR024W
YDL082W,YGR034W
YBL093C,YGL151W
YGR034W,YHL001W
YCL028W,YNR010W
YGR085C,YLR448W
YML025C,YNL005C
YNR036C,YNR037C
YHR166C,YLR127C
YDL005C,YPR168W
YIL019W,YJR002W
YKL167C,YNL005C
YKR085C,YML025C
YBR251W,YMR158W
YCR046C,YGR220C
YDL082W,YNL069C
YKL173W,YLR147C
YGR034W,YNL069C
YHR059W,YMR188C
YCL028W,YDR308C
YLR115W,YLR277C
YDR443C,YGL025C
YGR085C,YJL177W
YER050C,YNR036C
YJR113C,YNR037C
YBL090W,YNR037C
YLR102C,YOR249C
YLL045C,YOR063W
YBR193C,YDR443C
YBR193C,YNL236W
YDR472W,YOR115C
YDR449C,YPL126W
YDR443C,YNR010W
YDR447C,YJL177W
YDL082W,YDR471W
YDR303C,YLR357W
YDR407C,YOR115C
YDR447C,YMR194W
YJL063C,YMR024W
YHR166C,YIR025W
YDL222C,YKL051W
YBR055C,YPR178W
YHR041C,YOL135C
YGL103W,YKL180W
YFR036W,YKL022C
YDR246W,YMR218C
YER050C,YGR165W
YCR052W,YMR091C
YDR462W,YKL167C
YBL038W,YMR024W
YGR220C,YKR085C
YBL093C,YHR058C
YDR447C,YDR471W
YBR193C,YLR071C
YCR031C,YGR034W
YGR253C,YOR362C
YDL082W,YMR194W
YBL038W,YGR220C
YDL222C,YGR055W
YGR013W,YIL061C
YLR129W,YLR409C
YKR068C,YMR218C
YJR002W,YLR186W
YDL082W,YLR448W
YBR253W,YHR058C
YBR251W,YGR165W
YCR031C,YDL083C
YML063W,YNL069C
YDR118W,YNL172W
YDR296W,YKR085C
YGL151W,YHR041C
YHR148W,YPL217C
YBL038W,YNL005C
YDL007W,YOR259C
YHR088W,YLR002C
YGR084C,YGR165W
YBR253W,YNR010W
YLR421C,YOR259C
YBR146W,YHL004W
YEL031W,YKR039W
YDR308C,YPL042C
YBL093C,YPR070W
YGL103W,YGR085C
YER050C,YJR113C
YGL240W,YNL172W
YDR462W,YJL063C
YKL167C,YMR193W
YAL005C,YLL024C
YJR002W,YPL126W
YGR085C,YML063W
YDR462W,YKR006C
YCR081W,YGL127C
YKL180W,YMR194W
YDR407C,YKR068C
YER094C,YPR103W
YGR220C,YKL167C
YGR135W,YPR103W
YDR449C,YPR144C
YDL008W,YLR102C
YCL028W,YDR443C
YMR314W,YOL038W
YPL042C,YPR070W
YDR308C,YOL135C
YLR071C,YMR112C
YPL126W,YPR144C
YJL063C,YLR312W-A
YER029C,YLL036C
YBR253W,YPR070W
YER172C,YPL213W
YGR165W,YHR059W
YBR122C,YJL063C
YGL127C,YGL151W
YDR447C,YGR034W
YHR041C,YPR070W
YLR421C,YPR108W
YJR002W,YMR093W
YDR447C,YML063W
YDL083C,YGR034W
YHL001W,YLR448W
YGR095C,YOL142W
YDR116C,YJL063C
YDL083C,YMR194W
YDR324C,YMR093W
YCR081W,YHR041C
YGL240W,YHR166C
YBL004W,YLR186W
YDR447C,YLR448W
YCL028W,YHR058C
YDL083C,YNL069C
YBR254C,YDR246W
YDL136W,YHL001W
YJL063C,YLR439W
YLR312W-A,YNL252C
YDR447C,YNL069C
YJR002W,YLR129W
YGR002C,YNL107W
YLR148W,YMR231W
YKL180W,YNL069C
YMR194W,YNL069C
YBR193C,YCL028W
YNL222W,YPR107C
YFR036W,YGL003C
YER094C,YGR253C
YJR101W,YNR037C
YMR218C,YOR115C
YLR102C,YNL172W
YDL083C,YJL177W
YCR031C,YNL069C
YLR312W-A,YML025C
YGL103W,YML073C
YER094C,YGL011C
YMR112C,YPL042C
YML077W,YOR115C
YDR116C,YDR462W
YDL077C,YLR396C
YBR254C,YDR407C
YBR181C,YDL136W
YDR113C,YFR036W
YHR041C,YPR168W
YDL005C,YNR010W
YBR253W,YGL151W
YDR296W,YKL167C
YOR157C,YPR103W
YLL011W,YLR129W
YGR085C,YIL018W
YLR448W,YML073C
YBR181C,YDR471W
YER050C,YIL093C
YER050C,YPL118W
YHL001W,YML073C
YHR165C,YPL213W
YDR041W,YHL004W
YKL180W,YML073C
YMR024W,YMR193W
YHR041C,YOR174W
YDL077C,YMR231W
YNL306W,YNR037C
YNL232W,YOL142W
YBR193C,YOR174W
YJL001W,YOR362C
YBL027W,YBL092W
YHR166C,YOR249C
YJL177W,YLR448W
YDR324C,YHR148W
YBL093C,YGL025C
YBL038W,YJL063C
YAL033W,YNL282W
YGR030C,YLR145W
YNL172W,YOR249C
YBR055C,YGR091W
YNR037C,YOR158W
YBL092W,YHR141C
YHL001W,YMR194W
YDL083C,YGL103W
YLR129W,YPL217C
YHL004W,YKL155C
YDL005C,YDR308C
YJR002W,YPR144C
YOR224C,YPR187W
YER172C,YLL036C
YCR052W,YDR303C
YJL177W,YKL180W
YBR253W,YOL135C
YBR122C,YMR193W
YGL127C,YPR070W
YDR041W,YNR037C
YDR116C,YLR312W-A
YIL093C,YNR037C
YML127W,YMR091C
YDR449C,YJR002W
YDR472W,YMR218C
YGR091W,YPR082C
YER029C,YER172C
YJL177W,YML073C
YGR085C,YKL180W
YFR050C,YGR253C
YCR031C,YDR447C
YBL027W,YDL083C
YBL018C,YNL221C
YDL005C,YHR058C
YBR253W,YCR081W
YNL236W,YOR174W
YGL129C,YHL004W
YBR181C,YGR034W
YBR122C,YML025C
YLL011W,YLR186W
YBL093C,YDR308C
YDL150W,YKR025W
YCR031C,YMR194W
YDL082W,YML073C
YDR462W,YNL005C
YDR471W,YGL135W
YGL025C,YLR071C
YER050C,YPL013C
YBL093C,YDR443C
YBR253W,YHR041C
YNL236W,YPL042C
YDR471W,YOR312C
YBL027W,YJL177W
YHR059W,YNL137C
YHR062C,YNL221C
YOR259C,YPR108W
YGL103W,YMR194W
YDR324C,YJR002W
YGR253C,YJL001W
YCR081W,YDL005C
YAL033W,YHR062C
YPR082C,YPR178W
YJL177W,YNL069C
YDR308C,YHR041C
