YDR041W	YKL155C	0.6495505249269354
YDR041W	YGL129C	0.07101389296021463
YIL093C	YJR113C	0.07296995241417444
YDR041W	YDR337W	0.07101389296021463
YBR146W	YDR041W	0.07101389296021463
YGL129C	YKL155C	0.4922172798782265
YDR041W	YJR101W	0.07101389296021463
YDR337W	YKL155C	0.5914345459735457
YIL093C	YJR101W	0.07296995241417444
YBR146W	YKL155C	0.4922172798782265
YDR041W	YPL118W	0.07101389296021463
YJR101W	YKL155C	0.4922172798782265
YDR041W	YNL306W	0.07101389296021463
YDR175C	YIL093C	0.07296995241417444
YDR337W	YGL129C	0.07296995241417444
YDR175C	YJR113C	0.07296995241417444
YDR041W	YMR188C	0.07101389296021463
YBR146W	YDR337W	0.07296995241417444
YDR175C	YDR337W	0.07296995241417444
YDR041W	YJR113C	0.07101389296021463
YDR237W	YDR322W	0.07296995241417444
YDR175C	YKL155C	0.5914345459735457
YKL155C	YPL118W	0.4922172798782265
YDR337W	YNL306W	0.07296995241417444
YKL155C	YOR158W	0.4922172798782265
YCR046C	YNL252C	0.07101389296021463
YDR347W	YIL093C	0.07101389296021463
YDR337W	YJR113C	0.07296995241417444
YJR113C	YNL306W	0.07296995241417444
YDR175C	YOR158W	0.07296995241417444
YCR071C	YDR116C	0.07296995241417444
YBL090W	YIL093C	0.07296995241417444
YDR347W	YJR101W	0.07101389296021463
YMR112C	YPR168W	0.07296995241417444
YDR322W	YNL252C	0.07296995241417444
YGL129C	YJR113C	0.07296995241417444
YJR113C	YKL155C	0.5914345459735457
YJR101W	YOR158W	0.07296995241417444
YDR347W	YPL118W	0.07296995241417444
YDR041W	YDR347W	0.07101389296021463
YIL093C	YKL155C	0.4922172798782265
YPR070W	YPR168W	0.5295145169484823
YDR322W	YNL005C	0.07296995241417444
YGL129C	YNL137C	0.07296995241417444
YJR113C	YNR036C	0.07296995241417444
YGL129C	YPL013C	0.07101389296021463
YCR046C	YDR322W	0.07101389296021463
YDR237W	YNL005C	0.07296995241417444
YDR237W	YDR296W	0.07101389296021463
YIL093C	YNR036C	0.07296995241417444
YBR146W	YNL137C	0.07296995241417444
YDR308C	YPR168W	0.8819331548940291
YIL093C	YOR158W	0.07296995241417444
YDL209C	YPR101W	0.4473754793166558
YDR041W	YPL013C	0.07101389296021463
YGL151W	YPR168W	0.07296995241417444
YBR146W	YPL013C	0.07101389296021463
YDR260C	YIR025W	0.7438498667776678
YDR041W	YNL137C	0.22052243874039085
YDR347W	YGL129C	0.07296995241417444
YDR041W	YGR084C	0.07101389296021463
YBR146W	YGR084C	0.07296995241417444
YGR084C	YNR036C	0.07296995241417444
YDR347W	YKL155C	0.4922172798782265
YCR081W	YGL151W	0.07101389296021463
YDR175C	YDR347W	0.07296995241417444
YCR046C	YLR439W	0.07101389296021463
YNL306W	YOR158W	0.07296995241417444
YDR260C	YLR127C	0.7438498667776678
YGR215W	YOR158W	0.07296995241417444
YGL151W	YPR070W	0.615727691004145
YDR347W	YOR158W	0.07296995241417444
YJR113C	YOR158W	0.07296995241417444
YKL155C	YNL137C	0.4922172798782265
YCR071C	YLR439W	0.07296995241417444
YLR147C	YLR275W	0.07296995241417444
YKL155C	YPL013C	0.07101389296021463
YER029C	YPL213W	0.6408848832382269
YPL013C	YPL118W	0.07101389296021463
YDR260C	YFR036W	0.6779836481680144
YGL151W	YNL236W	0.615727691004145
YCR081W	YDR443C	0.22052243874039085
YDR260C	YGL240W	0.5914946939724443
YHR058C	YPR070W	0.22052243874039085
YGR215W	YKL155C	0.5914345459735457
YNL137C	YPL118W	0.07296995241417444
YBR167C	YBR257W	0.8061996022907406
YER172C	YKL173W	1.0
YGL025C	YPR168W	0.07296995241417444
YMR213W	YPR101W	0.5478687072242724
YBR257W	YIR015W	0.8052432395901308
YNL137C	YPL013C	0.07101389296021463
YCR071C	YDR322W	0.07296995241417444
YDR337W	YNL137C	0.07296995241417444
YAL033W	YBL018C	0.6063947919634682
YHR058C	YPR168W	0.6492433117845006
YCR046C	YDR116C	0.07101389296021463
YGL151W	YHR058C	0.6587674656246049
YBR257W	YLR145W	0.714454542540244
YBR193C	YMR112C	0.07296995241417444
